Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
689759017,test_issue3456,Flaky,Multi-Factor,F,0,0.20,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
689759017,test_issue3880,Non-Flaky,Multi-Factor,F,0,0.20,14,spaCy/spacy/tests/regression/test_issue3880.py
689759017,test_issue4348,Flaky,Multi-Factor,F,1,0.20,12,spaCy/spacy/tests/regression/test_issue4348.py
689759017,test_issue4674,Flaky,Multi-Factor,F,0,0.08,22,spaCy/spacy/tests/regression/test_issue4674.py
689759017,test_issue4725,Non-Flaky,Multi-Factor,F,0,0.12,14,spaCy/spacy/tests/regression/test_issue4725.py
689759017,test_issue4849,Non-Flaky,Multi-Factor,F,0,0.08,24,spaCy/spacy/tests/regression/test_issue4849.py
689759017,test_issue4903,Flaky,Multi-Factor,F,0,0.12,10,spaCy/spacy/tests/regression/test_issue4903.py
689759017,test_issue5152,Non-Flaky,Multi-Factor,F,0,0.08,13,spaCy/spacy/tests/regression/test_issue5152.py
689759017,test_issue5458,Non-Flaky,Multi-Factor,T,0,0.17,12,spaCy/spacy/tests/regression/test_issue5458.py
689759017,test_serialize_doc_exclude,Flaky,Multi-Factor,F,0,0.08,12,spaCy/spacy/tests/serialize/test_serialize_doc.py
689759017,test_serialize_language_exclude,Non-Flaky,Multi-Factor,F,0,0.20,13,spaCy/spacy/tests/serialize/test_serialize_language.py
689759017,test_serialize_pipe_exclude,Non-Flaky,Multi-Factor,F,0,0.15,21,spaCy/spacy/tests/serialize/test_serialize_pipeline.py
689759017,test_pickle_vocab,Flaky,Multi-Factor,F,0,0.25,5,spaCy/spacy/tests/serialize/test_serialize_vocab_strings.py
689759017,test_tokenizer_explain,Flaky,Multi-Factor,F,0,0.08,6,spaCy/spacy/tests/tokenizer/test_explain.py
689759017,test_lookups_api,Non-Flaky,Multi-Factor,F,0,0.13,25,spaCy/spacy/tests/vocab_vectors/test_lookups.py
689759017,test_vectors_similarity_TD,Flaky,Multi-Factor,F,0,0.08,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689759017,test_vectors_similarity_TS,Flaky,Multi-Factor,F,0,0.08,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689759017,test_stringstore_retrieve_id,Flaky,Multi-Factor,F,0,0.08,5,spaCy/spacy/tests/vocab_vectors/test_stringstore.py
689759017,test_vectors_most_similar,Flaky,Multi-Factor,F,0,0.08,5,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689759017,test_vectors_span_span_similarity,Flaky,Multi-Factor,F,0,0.08,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689759017,test_vectors_span_doc_similarity,Flaky,Multi-Factor,F,0,0.08,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689759017,test_vocab_add_vector,Flaky,Multi-Factor,F,0,0.08,12,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689759017,test_vectors_serialize,Non-Flaky,Multi-Factor,F,0,0.08,25,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689751308,test_pretrain_make_docs,Non-Flaky,Multi-Factor,F,0,0.21,31,spaCy/spacy/tests/test_cli.py
689751308,test_displacy_invalid_arcs,Non-Flaky,Multi-Factor,F,0,0.09,8,spaCy/spacy/tests/test_displacy.py
689751308,test_displacy_raises_for_wrong_type,Flaky,Multi-Factor,F,0,0.09,2,spaCy/spacy/tests/test_displacy.py
689751308,test_add_codes,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/test_errors.py
689751308,test_gold_biluo_overlap,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/test_gold.py
689751308,test_gold_biluo_misalign,Flaky,Multi-Factor,F,0,0.09,7,spaCy/spacy/tests/test_gold.py
689751308,test_iob_to_biluo,Flaky,Multi-Factor,F,0,0.09,7,spaCy/spacy/tests/test_gold.py
689751308,test_language_update,Non-Flaky,Multi-Factor,F,0,0.21,20,spaCy/spacy/tests/test_language.py
689751308,test_language_pipe,Flaky,Multi-Factor,F,0,0.25,5,spaCy/spacy/tests/test_language.py
689751308,test_tagger_warns_no_lemma_lookups,Non-Flaky,Multi-Factor,F,0,0.15,13,spaCy/spacy/tests/test_lemmatizer.py
689751308,test_load_model_blank_shortcut,Missing factors,Multi-Factor,T,0,0.20,0,spaCy/spacy/tests/test_misc.py
689751308,test_roc_auc_score,Non-Flaky,Multi-Factor,F,0,0.09,58,spaCy/spacy/tests/test_scorer.py
689751308,test_add_overlapping_entities,Flaky,Multi-Factor,F,0,0.09,7,spaCy/spacy/tests/doc/test_add_entities.py
689751308,test_doc_from_array_heads_in_bounds,Non-Flaky,Multi-Factor,F,0,0.09,21,spaCy/spacy/tests/doc/test_array.py
689751308,test_create_from_words_and_text,Non-Flaky,Multi-Factor,F,0,0.09,38,spaCy/spacy/tests/doc/test_creation.py
689751308,test_doc_api_getitem,Non-Flaky,Multi-Factor,F,0,0.09,66,spaCy/spacy/tests/doc/test_doc_api.py
689751308,test_doc_api_similarity_match,Flaky,Multi-Factor,F,0,0.15,7,spaCy/spacy/tests/doc/test_doc_api.py
689751308,test_doc_from_array_sent_starts,Non-Flaky,Multi-Factor,F,0,0.09,29,spaCy/spacy/tests/doc/test_doc_api.py
689751308,test_doc_retokenize_spans_merge_non_disjoint,Flaky,Multi-Factor,F,0,0.09,12,spaCy/spacy/tests/doc/test_retokenize_merge.py
689751308,test_doc_retokenize_merge_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.09,7,spaCy/spacy/tests/doc/test_retokenize_merge.py
689751308,test_doc_retokenize_split_heads_error,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689751308,test_doc_retokenize_split_orths_mismatch,Flaky,Multi-Factor,F,0,0.09,10,spaCy/spacy/tests/doc/test_retokenize_split.py
689751308,test_doc_retokenize_split_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689751308,test_span_similarity_match,Flaky,Multi-Factor,F,0,0.15,7,spaCy/spacy/tests/doc/test_span.py
689751308,test_span_label_readonly,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/doc/test_span.py
689751308,test_span_kb_id_readonly,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/doc/test_span.py
689751308,test_doc_to_json_underscore_error_attr,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/doc/test_to_json.py
689751308,test_doc_to_json_underscore_error_serialize,Flaky,Multi-Factor,F,0,0.13,5,spaCy/spacy/tests/doc/test_to_json.py
689751308,test_doc_token_api_head_setter,Non-Flaky,Multi-Factor,F,0,0.09,44,spaCy/spacy/tests/doc/test_token_api.py
689751308,test_underscore_raises_for_dup,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/doc/test_underscore.py
689751308,test_underscore_raises_for_invalid,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/doc/test_underscore.py
689751308,test_lang_initialize,Flaky,Multi-Factor,F,0,0.37,6,spaCy/spacy/tests/lang/test_initialize.py
689751308,test_noun_chunks_is_parsed_de,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/de/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_el,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/el/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/en/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_es,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/es/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_fa,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/fa/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_fr,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/fr/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_id,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/id/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_nb,Flaky,Multi-Factor,F,0,0.09,9,spaCy/spacy/tests/lang/nb/test_noun_chunks.py
689751308,test_noun_chunks_is_parsed_sv,Non-Flaky,Multi-Factor,F,0,0.09,32,spaCy/spacy/tests/lang/sv/test_noun_chunks.py
689751308,test_matcher_basic_check,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689751308,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.10,25,spaCy/spacy/tests/matcher/test_matcher_api.py
689751308,test_matcher_valid_callback,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689751308,test_matcher_remove,Non-Flaky,Multi-Factor,F,0,0.09,18,spaCy/spacy/tests/matcher/test_matcher_logic.py
689751308,test_minimal_pattern_validation,Flaky,Multi-Factor,F,0,0.09,6,spaCy/spacy/tests/matcher/test_pattern_validation.py
689751308,test_phrase_matcher_validation,Non-Flaky,Multi-Factor,F,0,0.15,17,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689751308,test_attr_validation,Flaky,Multi-Factor,F,0,0.09,2,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689751308,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.10,25,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689751308,test_phrase_matcher_basic_check,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689751308,test_component_decorator_assigns,Non-Flaky,Multi-Factor,F,0,0.13,36,spaCy/spacy/tests/pipeline/test_analysis.py
689751308,test_analysis_validate_attrs_valid,Flaky,Multi-Factor,F,0,0.09,6,spaCy/spacy/tests/pipeline/test_analysis.py
689751308,test_analysis_validate_attrs_invalid,Flaky,Multi-Factor,F,0,0.09,2,spaCy/spacy/tests/pipeline/test_analysis.py
689751308,test_analysis_validate_attrs_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.09,15,spaCy/spacy/tests/pipeline/test_analysis.py
689751308,test_kb_invalid_entities,Flaky,Multi-Factor,F,0,0.14,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_kb_invalid_probabilities,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_kb_invalid_combination,Flaky,Multi-Factor,F,0,0.14,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_kb_invalid_entity_vector,Flaky,Multi-Factor,F,0,0.09,7,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_append_alias,Non-Flaky,Multi-Factor,F,0,0.09,20,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_append_invalid_alias,Flaky,Multi-Factor,F,0,0.09,12,spaCy/spacy/tests/pipeline/test_entity_linker.py
689751308,test_entity_ruler_validate,Flaky,Multi-Factor,F,0,0.09,12,spaCy/spacy/tests/pipeline/test_entity_ruler.py
689751308,test_add_pipe_duplicate_name,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_cant_add_pipe_first_and_last,Flaky,Multi-Factor,F,0,0.09,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_get_pipe,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_replace_pipe,Non-Flaky,Multi-Factor,F,0,0.09,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_rename_pipe,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.09,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_raise_for_invalid_components,Flaky,Multi-Factor,F,0,0.09,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689751308,test_label_types,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/pipeline/test_tagger.py
689751308,test_issue242,Flaky,Multi-Factor,F,0,0.20,19,spaCy/spacy/tests/regression/test_issue1-1000.py
689751308,test_issue588,Flaky,Multi-Factor,F,0,0.09,3,spaCy/spacy/tests/regression/test_issue1-1000.py
689751308,test_issue1375,Non-Flaky,Multi-Factor,F,0,0.15,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
689751308,test_issue1727,Non-Flaky,Multi-Factor,F,0,0.25,14,spaCy/spacy/tests/regression/test_issue1501-2000.py
689751308,test_issue1915,Flaky,Multi-Factor,F,0,0.17,6,spaCy/spacy/tests/regression/test_issue1501-2000.py
689751308,test_issue2564,Flaky,Multi-Factor,F,0,0.25,11,spaCy/spacy/tests/regression/test_issue2501-3000.py
689751308,test_issue2833,Flaky,Multi-Factor,F,0,0.09,6,spaCy/spacy/tests/regression/test_issue2501-3000.py
689751308,test_issue3410,Flaky,Multi-Factor,F,0,0.15,12,spaCy/spacy/tests/regression/test_issue3001-3500.py
689751308,test_issue3456,Flaky,Multi-Factor,F,0,0.21,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
689751308,test_issue3880,Non-Flaky,Multi-Factor,F,0,0.21,14,spaCy/spacy/tests/regression/test_issue3880.py
689751308,test_issue4348,Flaky,Multi-Factor,F,1,0.21,12,spaCy/spacy/tests/regression/test_issue4348.py
689751308,test_issue4674,Flaky,Multi-Factor,F,0,0.09,22,spaCy/spacy/tests/regression/test_issue4674.py
689751308,test_issue4725,Non-Flaky,Multi-Factor,F,0,0.13,14,spaCy/spacy/tests/regression/test_issue4725.py
689751308,test_issue4849,Non-Flaky,Multi-Factor,F,0,0.09,24,spaCy/spacy/tests/regression/test_issue4849.py
689751308,test_issue4903,Flaky,Multi-Factor,F,0,0.13,10,spaCy/spacy/tests/regression/test_issue4903.py
689751308,test_issue5152,Non-Flaky,Multi-Factor,F,0,0.09,13,spaCy/spacy/tests/regression/test_issue5152.py
689751308,test_serialize_doc_exclude,Flaky,Multi-Factor,F,0,0.09,12,spaCy/spacy/tests/serialize/test_serialize_doc.py
689751308,test_serialize_language_exclude,Non-Flaky,Multi-Factor,F,0,0.21,13,spaCy/spacy/tests/serialize/test_serialize_language.py
689751308,test_serialize_pipe_exclude,Non-Flaky,Multi-Factor,F,0,0.17,21,spaCy/spacy/tests/serialize/test_serialize_pipeline.py
689751308,test_pickle_vocab,Flaky,Multi-Factor,F,0,0.27,5,spaCy/spacy/tests/serialize/test_serialize_vocab_strings.py
689751308,test_tokenizer_explain,Flaky,Multi-Factor,F,0,0.09,6,spaCy/spacy/tests/tokenizer/test_explain.py
689751308,test_lookups_api,Non-Flaky,Multi-Factor,F,0,0.14,25,spaCy/spacy/tests/vocab_vectors/test_lookups.py
689751308,test_vectors_similarity_TD,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689751308,test_vectors_similarity_TS,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689751308,test_stringstore_retrieve_id,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/vocab_vectors/test_stringstore.py
689751308,test_vectors_most_similar,Flaky,Multi-Factor,F,0,0.09,5,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689751308,test_vectors_span_span_similarity,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689751308,test_vectors_span_doc_similarity,Flaky,Multi-Factor,F,0,0.09,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689751308,test_vocab_add_vector,Flaky,Multi-Factor,F,0,0.09,12,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689751308,test_vectors_serialize,Non-Flaky,Multi-Factor,F,0,0.09,25,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689750767,test_pretrain_make_docs,Non-Flaky,Multi-Factor,F,0,0.23,31,spaCy/spacy/tests/test_cli.py
689750767,test_displacy_invalid_arcs,Flaky,Multi-Factor,F,0,0.10,8,spaCy/spacy/tests/test_displacy.py
689750767,test_displacy_raises_for_wrong_type,Flaky,Multi-Factor,F,0,0.10,2,spaCy/spacy/tests/test_displacy.py
689750767,test_add_codes,Flaky,Multi-Factor,F,0,0.10,4,spaCy/spacy/tests/test_errors.py
689750767,test_gold_biluo_overlap,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/test_gold.py
689750767,test_gold_biluo_misalign,Flaky,Multi-Factor,F,0,0.10,7,spaCy/spacy/tests/test_gold.py
689750767,test_iob_to_biluo,Flaky,Multi-Factor,F,0,0.10,7,spaCy/spacy/tests/test_gold.py
689750767,test_language_update,Non-Flaky,Multi-Factor,F,0,0.23,20,spaCy/spacy/tests/test_language.py
689750767,test_language_pipe,Flaky,Multi-Factor,F,0,0.27,5,spaCy/spacy/tests/test_language.py
689750767,test_tagger_warns_no_lemma_lookups,Non-Flaky,Multi-Factor,F,0,0.17,13,spaCy/spacy/tests/test_lemmatizer.py
689750767,test_load_model_blank_shortcut,Flaky,Multi-Factor,T,0,0.25,8,spaCy/spacy/tests/test_misc.py
689750767,test_roc_auc_score,Non-Flaky,Multi-Factor,F,0,0.10,58,spaCy/spacy/tests/test_scorer.py
689750767,test_add_overlapping_entities,Flaky,Multi-Factor,F,0,0.10,7,spaCy/spacy/tests/doc/test_add_entities.py
689750767,test_doc_from_array_heads_in_bounds,Non-Flaky,Multi-Factor,F,0,0.10,21,spaCy/spacy/tests/doc/test_array.py
689750767,test_create_from_words_and_text,Non-Flaky,Multi-Factor,F,0,0.10,38,spaCy/spacy/tests/doc/test_creation.py
689750767,test_doc_api_getitem,Non-Flaky,Multi-Factor,F,0,0.10,66,spaCy/spacy/tests/doc/test_doc_api.py
689750767,test_doc_api_similarity_match,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/doc/test_doc_api.py
689750767,test_doc_from_array_sent_starts,Non-Flaky,Multi-Factor,F,0,0.10,29,spaCy/spacy/tests/doc/test_doc_api.py
689750767,test_doc_retokenize_spans_merge_non_disjoint,Flaky,Multi-Factor,F,0,0.10,12,spaCy/spacy/tests/doc/test_retokenize_merge.py
689750767,test_doc_retokenize_merge_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.10,7,spaCy/spacy/tests/doc/test_retokenize_merge.py
689750767,test_doc_retokenize_split_heads_error,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689750767,test_doc_retokenize_split_orths_mismatch,Flaky,Multi-Factor,F,0,0.10,10,spaCy/spacy/tests/doc/test_retokenize_split.py
689750767,test_doc_retokenize_split_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689750767,test_span_similarity_match,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/doc/test_span.py
689750767,test_span_label_readonly,Flaky,Multi-Factor,F,0,0.10,3,spaCy/spacy/tests/doc/test_span.py
689750767,test_span_kb_id_readonly,Flaky,Multi-Factor,F,0,0.10,3,spaCy/spacy/tests/doc/test_span.py
689750767,test_doc_to_json_underscore_error_attr,Flaky,Multi-Factor,F,0,0.10,4,spaCy/spacy/tests/doc/test_to_json.py
689750767,test_doc_to_json_underscore_error_serialize,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/doc/test_to_json.py
689750767,test_doc_token_api_head_setter,Non-Flaky,Multi-Factor,F,0,0.10,44,spaCy/spacy/tests/doc/test_token_api.py
689750767,test_underscore_raises_for_dup,Flaky,Multi-Factor,F,0,0.10,3,spaCy/spacy/tests/doc/test_underscore.py
689750767,test_underscore_raises_for_invalid,Flaky,Multi-Factor,F,0,0.10,3,spaCy/spacy/tests/doc/test_underscore.py
689750767,test_lang_initialize,Flaky,Multi-Factor,F,0,0.38,6,spaCy/spacy/tests/lang/test_initialize.py
689750767,test_noun_chunks_is_parsed_de,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/de/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_el,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/el/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/en/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_es,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/es/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_fa,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/fa/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_fr,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/fr/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_id,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/id/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_nb,Flaky,Multi-Factor,F,0,0.10,9,spaCy/spacy/tests/lang/nb/test_noun_chunks.py
689750767,test_noun_chunks_is_parsed_sv,Non-Flaky,Multi-Factor,F,0,0.10,32,spaCy/spacy/tests/lang/sv/test_noun_chunks.py
689750767,test_matcher_basic_check,Flaky,Multi-Factor,F,0,0.10,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689750767,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.11,25,spaCy/spacy/tests/matcher/test_matcher_api.py
689750767,test_matcher_valid_callback,Flaky,Multi-Factor,F,0,0.10,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689750767,test_matcher_remove,Non-Flaky,Multi-Factor,F,0,0.10,18,spaCy/spacy/tests/matcher/test_matcher_logic.py
689750767,test_minimal_pattern_validation,Flaky,Multi-Factor,F,0,0.10,6,spaCy/spacy/tests/matcher/test_pattern_validation.py
689750767,test_phrase_matcher_validation,Flaky,Multi-Factor,F,0,0.17,17,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689750767,test_attr_validation,Flaky,Multi-Factor,F,0,0.10,2,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689750767,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.11,25,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689750767,test_phrase_matcher_basic_check,Flaky,Multi-Factor,F,0,0.10,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689750767,test_component_decorator_assigns,Non-Flaky,Multi-Factor,F,0,0.14,36,spaCy/spacy/tests/pipeline/test_analysis.py
689750767,test_analysis_validate_attrs_valid,Flaky,Multi-Factor,F,0,0.10,6,spaCy/spacy/tests/pipeline/test_analysis.py
689750767,test_analysis_validate_attrs_invalid,Flaky,Multi-Factor,F,0,0.10,2,spaCy/spacy/tests/pipeline/test_analysis.py
689750767,test_analysis_validate_attrs_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.10,15,spaCy/spacy/tests/pipeline/test_analysis.py
689750767,test_kb_invalid_entities,Flaky,Multi-Factor,F,0,0.15,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_kb_invalid_probabilities,Flaky,Multi-Factor,F,0,0.15,9,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_kb_invalid_combination,Flaky,Multi-Factor,F,0,0.15,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_kb_invalid_entity_vector,Flaky,Multi-Factor,F,0,0.10,7,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_append_alias,Non-Flaky,Multi-Factor,F,0,0.10,20,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_append_invalid_alias,Flaky,Multi-Factor,F,0,0.10,12,spaCy/spacy/tests/pipeline/test_entity_linker.py
689750767,test_entity_ruler_validate,Flaky,Multi-Factor,F,0,0.10,12,spaCy/spacy/tests/pipeline/test_entity_ruler.py
689750767,test_add_pipe_duplicate_name,Flaky,Multi-Factor,F,0,0.10,3,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689750767,test_cant_add_pipe_first_and_last,Flaky,Multi-Factor,F,0,0.10,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
