Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
509899864,test_kb_invalid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
509899864,test_kb_invalid_probabilities,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
509899864,test_kb_invalid_combination,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
509899864,test_candidate_generation,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
509898897,test_kb_valid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
509898897,test_kb_invalid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
509898897,test_kb_invalid_probabilities,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
509898897,test_kb_invalid_combination,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
509898897,test_candidate_generation,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
509425029,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.33,0
509420639,test_issue3009,Flaky,Multi-Factor,F,2,0,0.38,4
506782029,test_lang_initialize,Flaky,Traceback Coverage,F,0,0,0.33,6
506448084,test_cli_converters_conllu2json,Non-Flaky,Traceback Coverage,T,0,0,0.25,21
504737468,test_token_api_conjuncts_chain,Flaky,Traceback Coverage,F,0,0,0.20,7
504737468,test_token_api_conjuncts_simple,Flaky,Traceback Coverage,F,0,0,0.20,6
504737468,test_token_api_non_conjuncts,Flaky,Traceback Coverage,F,0,0,0.20,6
504737420,test_token_api_conjuncts_chain,Flaky,Multi-Factor,F,2,0,0.25,7
504737420,test_token_api_conjuncts_simple,Flaky,Multi-Factor,F,2,0,0.25,6
504737420,test_token_api_non_conjuncts,Flaky,Multi-Factor,F,2,0,0.25,6
504463178,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,1,0,0.12,13
504463158,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,1,0,0.14,13
504463131,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,1,0,0.11,13
504460506,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,1,0,0.17,13
504456153,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,2,0,0.20,13
504446491,test_en_parser_noun_chunks_dative,Flaky,Traceback Coverage,F,0,0,0.25,13
504375736,test_issue1915,Non-Flaky,Traceback Coverage,T,0,0,0.17,6
504375736,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.11,11
504375736,test_issue2800,Non-Flaky,Traceback Coverage,T,0,2,0.10,17
504375736,test_issue3209,Non-Flaky,Traceback Coverage,T,0,0,0.10,15
504375730,test_issue1915,Flaky,Multi-Factor,F,1,0,0.15,6
504375730,test_issue2179,Flaky,Multi-Factor,F,1,0,0.11,11
504375730,test_issue2800,Non-Flaky,Multi-Factor,F,1,2,0.09,17
504375730,test_issue3209,Non-Flaky,Multi-Factor,F,1,0,0.09,15
504374934,test_issue1915,Non-Flaky,Traceback Coverage,T,0,0,0.18,6
504374934,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.12,11
504374934,test_issue2800,Non-Flaky,Traceback Coverage,T,0,2,0.11,17
504374934,test_issue3209,Non-Flaky,Traceback Coverage,T,0,0,0.11,15
504374922,test_issue1915,Flaky,Multi-Factor,F,1,0,0.20,6
504374922,test_issue2179,Flaky,Multi-Factor,F,1,0,0.12,11
504374922,test_issue2800,Non-Flaky,Multi-Factor,F,1,2,0.12,17
504374922,test_issue3209,Non-Flaky,Multi-Factor,F,1,0,0.12,15
504372910,test_issue1915,Flaky,Traceback Coverage,F,0,0,0.25,6
504372910,test_issue2179,Flaky,Traceback Coverage,F,0,0,0.14,11
504372910,test_issue2800,Flaky,Traceback Coverage,F,0,2,0.17,17
504372910,test_issue3209,Flaky,Traceback Coverage,F,0,0,0.17,15
504372903,test_issue1915,Flaky,Multi-Factor,F,1,0,0.22,6
504372903,test_issue2179,Flaky,Multi-Factor,F,1,0,0.13,11
504372903,test_issue2800,Non-Flaky,Multi-Factor,F,1,2,0.14,17
504372903,test_issue3209,Non-Flaky,Multi-Factor,F,1,0,0.14,15
504371102,test_issue1915,Flaky,Traceback Coverage,F,0,0,0.29,6
504371102,test_issue2179,Flaky,Traceback Coverage,F,0,0,0.15,11
504371102,test_issue2800,Flaky,Traceback Coverage,F,0,2,0.20,17
504371102,test_issue3209,Flaky,Traceback Coverage,F,0,0,0.20,15
504369522,test_issue1915,Flaky,Multi-Factor,T,2,0,0.33,6
504369522,test_issue2179,Flaky,Multi-Factor,T,2,0,0.17,11
504369522,test_issue2800,Non-Flaky,Multi-Factor,T,2,2,0.25,17
504369522,test_issue3209,Non-Flaky,Multi-Factor,T,2,0,0.25,15
504329613,test_doc_array_to_from_string_attrs,Flaky,Multi-Factor,F,1,0,0.14,6
504328678,test_doc_array_to_from_string_attrs,Flaky,Multi-Factor,F,2,0,0.17,6
504318120,test_doc_array_to_from_string_attrs,Flaky,Multi-Factor,F,1,0,0.20,6
504315678,test_doc_array_to_from_string_attrs,Flaky,Traceback Coverage,F,0,0,0.25,6
503212762,test_doc_retokenize_spans_entity_merge,Non-Flaky,Traceback Coverage,T,0,0,0.14,18
503212762,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.20,6
503212762,test_de_parser_noun_chunks_standard_de,Non-Flaky,Traceback Coverage,T,0,0,0.20,12
503212762,test_de_extended_chunk,Non-Flaky,Traceback Coverage,T,0,0,0.20,13
503212762,test_add_morphology_with_int_ids,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
503212762,test_add_morphology_with_mix_strings_and_ints,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
503212762,test_issue595,Non-Flaky,Traceback Coverage,T,0,0,0.14,10
503212762,test_issue1387,Non-Flaky,Traceback Coverage,T,0,0,0.14,10
503212740,test_doc_retokenize_spans_entity_merge,Non-Flaky,Traceback Coverage,T,0,0,0.17,18
503212740,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.25,6
503212740,test_de_parser_noun_chunks_standard_de,Non-Flaky,Traceback Coverage,T,0,0,0.25,12
503212740,test_de_extended_chunk,Non-Flaky,Traceback Coverage,T,0,0,0.25,13
503212740,test_add_morphology_with_int_ids,Non-Flaky,Traceback Coverage,T,0,0,0.25,1
503212740,test_add_morphology_with_mix_strings_and_ints,Non-Flaky,Traceback Coverage,T,0,0,0.25,1
503212740,test_issue595,Non-Flaky,Traceback Coverage,T,0,0,0.17,10
503212740,test_issue1387,Non-Flaky,Traceback Coverage,T,0,0,0.17,10
503042456,test_roundtrip_offsets_biluo_conversion,Flaky,Traceback Coverage,F,0,0,0.20,8
503042456,test_biluo_spans,Flaky,Traceback Coverage,F,0,0,0.20,8
503042456,test_displacy_parse_ents,Flaky,Traceback Coverage,F,0,0,0.20,7
503042456,test_displacy_parse_deps,Flaky,Traceback Coverage,F,0,0,0.20,20
503042456,test_displacy_spans,Flaky,Traceback Coverage,F,0,0,0.20,5
503042456,test_displacy_render_wrapper,Flaky,Traceback Coverage,F,0,0,0.20,9
503042456,test_doc_api_set_ents,Flaky,Traceback Coverage,F,0,0,0.20,9
503042456,test_doc_retokenize_retokenizer_attrs,Flaky,Traceback Coverage,F,0,0,0.20,9
503042456,test_doc_retokenize_spans_merge_tokens,Flaky,Traceback Coverage,F,0,0,0.20,14
503042456,test_doc_retokenize_spans_entity_merge,Flaky,Traceback Coverage,F,0,0,0.20,18
503042456,test_spans_by_character,Flaky,Traceback Coverage,F,0,0,0.20,5
503042456,test_span_ents_property,Flaky,Traceback Coverage,F,0,0,0.20,26
503042456,test_da_tokenizer_handles_posessives_and_contractions,Flaky,Traceback Coverage,F,0,0,0.20,29
503042456,test_matcher_phrase_matcher,Flaky,Traceback Coverage,F,0,0,0.29,5
503042456,test_phrase_matcher_string_attrs,Flaky,Traceback Coverage,F,0,0,0.29,14
503042456,test_phrase_matcher_string_attrs_negative,Flaky,Traceback Coverage,F,0,0,0.29,11
503042456,test_phrase_matcher_bool_attrs,Flaky,Traceback Coverage,F,0,0,0.29,16
503042456,test_phrase_matcher_validation,Flaky,Traceback Coverage,F,0,0,0.20,17
503042456,test_get_oracle_moves,Flaky,Traceback Coverage,F,0,0,0.20,5
503042456,test_get_oracle_moves_negative_entities,Flaky,Traceback Coverage,F,0,0,0.20,9
503042456,test_get_oracle_moves_negative_entities2,Flaky,Traceback Coverage,F,0,0,0.20,7
503042456,test_get_oracle_moves_negative_O,Flaky,Traceback Coverage,F,0,0,0.20,7
503042456,test_beam_parse,Flaky,Traceback Coverage,F,0,0,0.27,6
503042456,test_parser_pseudoprojectivity,Flaky,Traceback Coverage,F,0,0,0.20,63
503042456,test_entity_ruler_init,Flaky,Traceback Coverage,F,0,0,0.29,10
503042456,test_entity_ruler_existing,Flaky,Traceback Coverage,F,0,0,0.29,7
503042456,test_entity_ruler_existing_overwrite,Flaky,Traceback Coverage,F,0,0,0.29,8
503042456,test_entity_ruler_existing_complex,Flaky,Traceback Coverage,F,0,0,0.29,9
503042456,test_issue118,Flaky,Traceback Coverage,F,0,0,0.29,17
503042456,test_issue118_prefix_reorder,Flaky,Traceback Coverage,F,0,0,0.29,17
503042456,test_issue595,Non-Flaky,Traceback Coverage,T,0,0,0.20,10
503042456,test_issue1387,Non-Flaky,Traceback Coverage,T,0,0,0.20,10
503042456,test_issue1547,Flaky,Traceback Coverage,F,0,0,0.20,7
503042456,test_issue2569,Flaky,Traceback Coverage,F,0,0,0.29,10
503042456,test_issue2871,Flaky,Traceback Coverage,F,0,0,0.20,16
503042456,test_issue3012,Flaky,Traceback Coverage,F,0,0,0.20,18
503042456,test_issue3288,Flaky,Traceback Coverage,F,0,0,0.20,8
503042456,test_vocab_lexeme_lt,Flaky,Traceback Coverage,F,0,0,0.20,7
503042442,test_roundtrip_offsets_biluo_conversion,Non-Flaky,Multi-Factor,F,1,0,0.25,8
503042442,test_biluo_spans,Non-Flaky,Multi-Factor,F,1,0,0.25,8
503042442,test_displacy_parse_ents,Flaky,Multi-Factor,F,1,0,0.25,7
503042442,test_displacy_parse_deps,Non-Flaky,Multi-Factor,F,1,0,0.25,20
503042442,test_displacy_spans,Flaky,Multi-Factor,F,1,0,0.25,5
503042442,test_displacy_render_wrapper,Flaky,Multi-Factor,F,1,0,0.25,9
503042442,test_doc_api_set_ents,Flaky,Multi-Factor,F,1,0,0.25,9
503042442,test_doc_retokenize_retokenizer_attrs,Flaky,Multi-Factor,F,1,0,0.25,9
503042442,test_doc_retokenize_spans_merge_tokens,Non-Flaky,Multi-Factor,F,1,0,0.25,14
503042442,test_doc_retokenize_spans_entity_merge,Non-Flaky,Multi-Factor,F,1,0,0.25,18
503042442,test_spans_by_character,Flaky,Multi-Factor,F,1,0,0.25,5
503042442,test_span_ents_property,Non-Flaky,Multi-Factor,F,1,0,0.25,26
503042442,test_da_tokenizer_handles_posessives_and_contractions,Non-Flaky,Multi-Factor,F,1,0,0.25,29
503042442,test_matcher_phrase_matcher,Flaky,Multi-Factor,F,1,0,0.33,5
503042442,test_phrase_matcher_string_attrs,Non-Flaky,Multi-Factor,F,1,0,0.33,14
503042442,test_phrase_matcher_string_attrs_negative,Flaky,Multi-Factor,F,1,0,0.33,11
503042442,test_phrase_matcher_bool_attrs,Non-Flaky,Multi-Factor,F,1,0,0.33,16
503042442,test_phrase_matcher_validation,Non-Flaky,Multi-Factor,F,1,0,0.25,17
503042442,test_get_oracle_moves,Flaky,Multi-Factor,F,1,0,0.25,5
503042442,test_get_oracle_moves_negative_entities,Flaky,Multi-Factor,F,1,0,0.25,9
503042442,test_get_oracle_moves_negative_entities2,Flaky,Multi-Factor,F,1,0,0.25,7
503042442,test_get_oracle_moves_negative_O,Flaky,Multi-Factor,F,1,0,0.25,7
503042442,test_beam_parse,Flaky,Multi-Factor,F,1,0,0.30,6
503042442,test_parser_pseudoprojectivity,Non-Flaky,Multi-Factor,F,1,0,0.25,63
503042442,test_entity_ruler_init,Flaky,Multi-Factor,F,1,0,0.33,10
503042442,test_entity_ruler_existing,Flaky,Multi-Factor,F,1,0,0.33,7
503042442,test_entity_ruler_existing_overwrite,Non-Flaky,Multi-Factor,F,1,0,0.33,8
503042442,test_entity_ruler_existing_complex,Flaky,Multi-Factor,F,1,0,0.33,9
503042442,test_issue118,Non-Flaky,Multi-Factor,F,1,0,0.33,17
503042442,test_issue118_prefix_reorder,Non-Flaky,Multi-Factor,F,1,0,0.33,17
503042442,test_issue595,Non-Flaky,Multi-Factor,T,1,0,0.25,10
503042442,test_issue1387,Non-Flaky,Multi-Factor,T,1,0,0.25,10
503042442,test_issue1547,Flaky,Multi-Factor,F,1,0,0.25,7
503042442,test_issue2569,Flaky,Multi-Factor,F,1,0,0.33,10
503042442,test_issue2871,Non-Flaky,Multi-Factor,F,1,0,0.25,16
503042442,test_issue3012,Non-Flaky,Multi-Factor,F,1,0,0.25,18
503042442,test_issue3288,Non-Flaky,Multi-Factor,F,1,0,0.25,8
503042442,test_vocab_lexeme_lt,Flaky,Multi-Factor,F,1,0,0.25,7
502856158,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.29,4
502856142,test_issue3009,Flaky,Multi-Factor,F,1,0,0.33,4
496090478,test_matcher_regex,Flaky,Multi-Factor,T,2,0,0.25,9
496090478,test_matcher_regex_shape,Flaky,Multi-Factor,T,2,0,0.25,9
493790615,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
493790615,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0,0.22,0
493790615,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0,0.23,0
493790615,test_spans_sentence_update_after_merge,Flaky,Traceback Coverage,F,0,0,0.13,0
493790585,test_doc_split,Missing factors,Multi-Factor,F,1,0,0.22,0
493790585,test_split_dependencies,Missing factors,Multi-Factor,T,1,0,0.25,0
493790585,test_spans_entity_merge_iob,Missing factors,Multi-Factor,F,1,0,0.25,0
493790585,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,F,1,0,0.14,0
493780644,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
493780644,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0,0.29,0
493780644,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0,0.27,0
493780644,test_spans_sentence_update_after_merge,Flaky,Traceback Coverage,F,0,0,0.15,0
493780594,test_doc_split,Missing factors,Multi-Factor,F,1,0,0.29,0
493780594,test_split_dependencies,Missing factors,Multi-Factor,F,1,0,0.33,0
493780594,test_spans_entity_merge_iob,Missing factors,Multi-Factor,F,1,0,0.30,0
493780594,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,T,1,0,0.17,0
493774418,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.18,0
493774386,test_spans_sentence_update_after_merge,Missing factors,Multi-Factor,T,3,0,0.20,0
493324683,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.08,8
493324683,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.09,11
493324551,test_pipe_base_class_add_label,Non-Flaky,Multi-Factor,F,1,0,0.08,8
493324551,test_issue2179,Flaky,Multi-Factor,F,1,0,0.10,11
493275502,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.09,8
493275502,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.11,11
493275480,test_pipe_base_class_add_label,Flaky,Traceback Coverage,F,0,0,0.10,8
493275480,test_issue2179,Flaky,Traceback Coverage,F,0,0,0.12,11
493275374,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.11,8
493275334,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.12,8
493275334,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.14,11
493275262,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.14,8
493275262,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.17,11
493275255,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.17,8
493275255,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
493275245,test_pipe_base_class_add_label,Flaky,Traceback Coverage,F,0,0,0.20,8
493275214,test_pipe_base_class_add_label,Non-Flaky,Traceback Coverage,T,0,0,0.25,8
493275214,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.25,11
492780736,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.11,0
492766709,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.12,0
492758002,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
492758002,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.14,0
492757492,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
492751758,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
492751758,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
492751758,test_split_heads_error,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
492751758,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0,0.22,0
492751758,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
492749903,test_doc_split,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
492749903,test_split_dependencies,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
492749903,test_split_heads_error,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
492749903,test_spans_entity_merge_iob,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
492749903,test_spans_sentence_update_after_merge,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
490707733,test_issue1971,Non-Flaky,Traceback Coverage,T,0,0,0.25,15
488543503,test_ur_tokenizer_handles_long_text,Non-Flaky,Traceback Coverage,T,0,0,0.25,6
487019864,test_fr_tokenizer_infix_exceptions,Flaky,Traceback Coverage,F,0,0,0.20,2
486971208,test_fr_tokenizer_infix_exceptions,Flaky,Traceback Coverage,F,0,0,0.25,2
486332722,test_issue801,Flaky,Traceback Coverage,F,0,0,0.25,4
482010510,test_matcher_from_usage_docs,Non-Flaky,Traceback Coverage,T,0,0,0.20,16
482010510,test_matcher_no_match,Non-Flaky,Traceback Coverage,T,0,0,0.20,2
482010510,test_matcher_match_start,Non-Flaky,Traceback Coverage,T,0,0,0.20,2
482010510,test_matcher_match_end,Non-Flaky,Traceback Coverage,T,0,0,0.20,3
482010510,test_matcher_match_middle,Non-Flaky,Traceback Coverage,T,0,0,0.20,3
482010510,test_matcher_match_multi,Non-Flaky,Traceback Coverage,T,0,0,0.20,6
482010510,test_matcher_empty_dict,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_matcher_operator_shadow,Non-Flaky,Traceback Coverage,T,0,0,0.20,7
482010510,test_matcher_match_zero,Non-Flaky,Traceback Coverage,T,0,0,0.20,22
482010510,test_matcher_match_zero_plus,Non-Flaky,Traceback Coverage,T,0,0,0.20,6
482010510,test_matcher_match_one_plus,Non-Flaky,Traceback Coverage,T,0,0,0.20,12
482010510,test_matcher_any_token_operator,Non-Flaky,Traceback Coverage,T,0,0,0.20,9
482010510,test_matcher_extension_attribute,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_dependency_tree_matcher,Non-Flaky,Traceback Coverage,T,0,0,0.20,3
482010510,test_greedy_matching,Non-Flaky,Traceback Coverage,T,0,0,0.20,8
482010510,test_operator_combos,Non-Flaky,Traceback Coverage,T,0,0,0.20,33
482010510,test_matcher_end_zero_plus,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_matcher_phrase_matcher,Non-Flaky,Traceback Coverage,T,0,0,0.20,5
482010510,test_phrase_matcher_string_attrs,Non-Flaky,Traceback Coverage,T,0,0,0.20,14
482010510,test_phrase_matcher_string_attrs_negative,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_phrase_matcher_bool_attrs,Non-Flaky,Traceback Coverage,T,0,0,0.20,16
482010510,test_entity_ruler_init,Non-Flaky,Traceback Coverage,T,0,0,0.20,10
482010510,test_entity_ruler_existing,Non-Flaky,Traceback Coverage,T,0,0,0.20,7
482010510,test_entity_ruler_existing_overwrite,Non-Flaky,Traceback Coverage,T,0,0,0.20,8
482010510,test_entity_ruler_existing_complex,Non-Flaky,Traceback Coverage,T,0,0,0.20,9
482010510,test_issue118,Non-Flaky,Traceback Coverage,T,0,0,0.20,17
482010510,test_issue118_prefix_reorder,Non-Flaky,Traceback Coverage,T,0,0,0.20,17
482010510,test_issue242,Non-Flaky,Traceback Coverage,T,0,0,0.29,19
482010510,test_issue587,Non-Flaky,Traceback Coverage,T,0,0,0.20,16
482010510,test_issue590,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_issue615,Non-Flaky,Traceback Coverage,T,0,0,0.20,22
482010510,test_issue850,Non-Flaky,Traceback Coverage,T,0,0,0.20,12
482010510,test_issue850_basic,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_issue1434,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
482010510,test_issue1450,Non-Flaky,Traceback Coverage,T,0,0,0.20,10
482010510,test_issue1883,Non-Flaky,Traceback Coverage,T,0,0,0.20,7
482010510,test_issue1945,Non-Flaky,Traceback Coverage,T,0,0,0.20,8
482010510,test_issue2569,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
482010510,test_issue2671,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
482010510,test_issue3009,Non-Flaky,Traceback Coverage,T,0,0,0.20,4
482010510,test_issue2464,Non-Flaky,Traceback Coverage,T,0,0,0.29,5
482010495,test_matcher_from_usage_docs,Non-Flaky,Multi-Factor,F,1,0,0.25,16
482010495,test_matcher_no_match,Flaky,Multi-Factor,F,1,0,0.25,2
482010495,test_matcher_match_start,Flaky,Multi-Factor,F,1,0,0.25,2
482010495,test_matcher_match_end,Flaky,Multi-Factor,F,1,0,0.25,3
482010495,test_matcher_match_middle,Flaky,Multi-Factor,F,1,0,0.25,3
482010495,test_matcher_match_multi,Flaky,Multi-Factor,F,1,0,0.25,6
482010495,test_matcher_empty_dict,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_matcher_operator_shadow,Flaky,Multi-Factor,F,1,0,0.25,7
482010495,test_matcher_match_zero,Flaky,Multi-Factor,F,1,0,0.25,22
482010495,test_matcher_match_zero_plus,Flaky,Multi-Factor,F,1,0,0.25,6
482010495,test_matcher_match_one_plus,Flaky,Multi-Factor,F,1,0,0.25,12
482010495,test_matcher_any_token_operator,Flaky,Multi-Factor,F,1,0,0.25,9
482010495,test_matcher_extension_attribute,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_dependency_tree_matcher,Flaky,Multi-Factor,F,1,0,0.25,3
482010495,test_greedy_matching,Non-Flaky,Multi-Factor,F,1,0,0.25,8
482010495,test_operator_combos,Non-Flaky,Multi-Factor,F,1,0,0.25,33
482010495,test_matcher_end_zero_plus,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_matcher_phrase_matcher,Flaky,Multi-Factor,F,1,0,0.25,5
482010495,test_phrase_matcher_string_attrs,Non-Flaky,Multi-Factor,F,1,0,0.25,14
482010495,test_phrase_matcher_string_attrs_negative,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_phrase_matcher_bool_attrs,Non-Flaky,Multi-Factor,F,1,0,0.25,16
482010495,test_entity_ruler_init,Flaky,Multi-Factor,F,1,0,0.25,10
482010495,test_entity_ruler_existing,Flaky,Multi-Factor,F,1,0,0.25,7
482010495,test_entity_ruler_existing_overwrite,Non-Flaky,Multi-Factor,F,1,0,0.25,8
482010495,test_entity_ruler_existing_complex,Flaky,Multi-Factor,F,1,0,0.25,9
482010495,test_issue118,Non-Flaky,Multi-Factor,F,1,0,0.25,17
482010495,test_issue118_prefix_reorder,Non-Flaky,Multi-Factor,F,1,0,0.25,17
482010495,test_issue242,Flaky,Multi-Factor,F,1,0,0.33,19
482010495,test_issue587,Non-Flaky,Multi-Factor,F,1,0,0.25,16
482010495,test_issue590,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_issue615,Flaky,Multi-Factor,F,1,0,0.25,22
482010495,test_issue850,Flaky,Multi-Factor,F,1,0,0.25,12
482010495,test_issue850_basic,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_issue1434,Flaky,Multi-Factor,F,1,0,0.25,11
482010495,test_issue1450,Flaky,Multi-Factor,F,1,0,0.25,10
482010495,test_issue1883,Flaky,Multi-Factor,F,1,0,0.25,7
482010495,test_issue1945,Non-Flaky,Multi-Factor,F,1,0,0.25,8
482010495,test_issue2569,Missing factors,Multi-Factor,F,1,0,0.25,0
482010495,test_issue2671,Missing factors,Multi-Factor,F,1,0,0.25,0
482010495,test_issue3009,Flaky,Multi-Factor,F,1,0,0.25,4
482010495,test_issue2464,Flaky,Multi-Factor,F,1,0,0.33,5
480446846,test_lex_attrs_like_number,Non-Flaky,Traceback Coverage,T,0,0,0.20,3
480428761,test_lex_attrs_like_number,Non-Flaky,Traceback Coverage,T,0,0,0.25,3
473570396,test_doc_api_merge,Non-Flaky,Multi-Factor,T,1,0,0.14,62
473570396,test_spans_entity_merge_iob,Non-Flaky,Multi-Factor,T,1,0,0.14,34
473570385,test_doc_api_merge,Non-Flaky,Multi-Factor,F,1,0,0.17,62
473570385,test_spans_entity_merge_iob,Non-Flaky,Multi-Factor,F,1,0,0.17,34
473564145,test_doc_api_merge,Non-Flaky,Multi-Factor,T,1,0,0.20,62
473564145,test_spans_entity_merge_iob,Non-Flaky,Multi-Factor,T,1,0,0.20,34
473563694,test_doc_api_merge,Non-Flaky,Multi-Factor,T,2,0,0.25,62
473563694,test_spans_entity_merge_iob,Non-Flaky,Multi-Factor,T,2,0,0.25,34
473324787,test_issue2464,Non-Flaky,Traceback Coverage,T,0,0,0.20,5
473323854,test_issue2464,Flaky,Multi-Factor,T,2,0,0.25,5
473104451,test_spans_lca_matrix,Flaky,Traceback Coverage,F,0,0,0.40,20
472888949,test_spans_lca_matrix,Flaky,Traceback Coverage,F,0,0,0.25,20
470486004,test_doc_add_entities_set_ents_iob,Flaky,Multi-Factor,F,2,0,0.18,11
470486004,test_predict_doc,Flaky,Multi-Factor,F,2,0,0.14,3
470486004,test_update_doc,Flaky,Multi-Factor,F,2,0,0.14,4
470486004,test_beam_parse,Flaky,Multi-Factor,F,2,0,0.22,6
470485991,test_doc_add_entities_set_ents_iob,Non-Flaky,Traceback Coverage,T,0,0,0.20,11
470485991,test_predict_doc,Non-Flaky,Traceback Coverage,T,0,0,0.17,3
470485991,test_update_doc,Flaky,Traceback Coverage,F,0,0,0.17,4
470485991,test_beam_parse,Non-Flaky,Traceback Coverage,T,0,0,0.25,6
470484768,test_doc_add_entities_set_ents_iob,Non-Flaky,Traceback Coverage,T,0,0,0.22,11
470484768,test_predict_doc,Non-Flaky,Traceback Coverage,T,0,0,0.20,3
470484768,test_update_doc,Flaky,Traceback Coverage,F,0,0,0.20,4
470484768,test_beam_parse,Non-Flaky,Traceback Coverage,T,0,0,0.29,6
470483245,test_doc_add_entities_set_ents_iob,Flaky,Multi-Factor,T,2,0,0.25,11
470483245,test_predict_doc,Flaky,Multi-Factor,T,2,0,0.25,3
470483245,test_update_doc,Non-Flaky,Multi-Factor,T,2,0,0.25,4
470483245,test_beam_parse,Flaky,Multi-Factor,T,2,0,0.33,6
464603539,test_pickle_vocab,Non-Flaky,Multi-Factor,F,1,0,0.25,15
462355761,test_issue2482,Flaky,Multi-Factor,T,2,0,0.25,5
